9400 4 17936.5
9450 4 18076
9500 4 18215.8
9550 4 18355.9
9600 4 18496.4
9650 4 18637.3
9700 4 18778.6
9750 4 18920.2
9800 4 19062.1
9850 4 19204.4
9900 4 19347.1
9950 4 19490.1
10000 4 19633.5
10050 4 19777.3
10100 4 19921.4
10150 4 20065.8
10200 4 20210.7
10250 4 20355.9
10300 4 20501.4
10350 4 20647.3
10400 4 20793.5
10450 4 20940.1
10500 4 21087
10550 4 21234.3
10600 4 21381.9
10650 4 21529.9
10700 4 21678.2
10750 4 21826.9
10800 4 21975.9
10850 4 22125.3
10900 4 22275
10950 4 22425.1
11000 4 22575.5
11050 4 22726.2
11100 4 22877.3
11150 4 23028.8
11200 4 23180.5
11250 4 23332.7
11300 4 23485.1
11350 4 23637.9
11400 4 23791
11450 4 23944.5
11500 4 24098.3
11550 4 24252.4
11600 4 24406.9
11650 4 24561.7
11700 4 24716.8
11750 4 24872.2
11800 4 25028
11850 4 25184.1
11900 4 25340.6
11950 4 25497.3
12000 4 25654.4
12050 4 25811.8
12100 4 25969.5
12150 4 26127.6
12200 4 26286
12250 4 26444.7
12300 4 26603.7
12350 4 26763.1
12400 4 26922.7
12450 4 27082.7
12500 4 27243
12550 4 27403.6
12600 4 27564.6
12650 4 27725.8
12700 4 27887.4
12750 4 28049.3
12800 4 28211.5
12850 4 28374
12900 4 28536.9
12950 4 28700
13000 4 28863.5
13050 4 29027.3
13100 4 29191.4
13150 4 29355.8
13200 4 29520.5
13250 4 29685.5
13300 4 29850.9
13350 4 30016.5
13400 4 30182.5
13450 4 30348.7
13500 4 30515.3
13550 4 30682.2
13600 4 30849.3
13650 4 31016.8
13700 4 31184.6
13750 4 31352.7
13800 4 31521.1
13850 4 31689.8
13900 4 31858.8
13950 4 32028.1
14000 4 32197.7
14050 4 32367.6
14100 4 32537.8
14150 4 32708.3
14200 4 32879.1
14250 4 33050.2
14300 4 33221.6
14350 4 33393.3
14400 4 33565.3
14450 4 33737.6
14500 4 33910.2
14550 4 34083
14600 4 34256.2
14650 4 34429.7
14700 4 34603.5
14750 4 34777.5
14800 4 34951.9
14850 4 35126.5
14900 4 35301.5
14950 4 35476.7
15000 4 35652.2
15050 4 35828.1
15100 4 36004.2
15150 4 36180.6
15200 4 36357.3
15250 4 36534.3
15300 4 36711.6
15350 4 36889.2
15400 4 37067.1
15450 4 37245.3
15500 4 37423.7
15550 4 37602.5
15600 4 37781.5
15650 4 37960.9
15700 4 38140.5
15750 4 38320.4
15800 4 38500.6
15850 4 38681.1
15900 4 38861.9
15950 4 39043
16000 4 39224.3
16050 4 39405.9
16100 4 39587.9
16150 4 39770.1
16200 4 39952.6
16250 4 40135.4
16300 4 40318.4
16350 4 40501.8
16400 4 40685.4
16450 4 40869.3
16500 4 41053.5
16550 4 41238
16600 4 41422.7
16650 4 41607.7
16700 4 41793
16750 4 41978.6
16800 4 42164.5
16850 4 42350.6
16900 4 42537.1
16950 4 42723.8
17000 4 42910.7
17050 4 43098
17100 4 43285.5
17150 4 43473.3
17200 4 43661.4
17250 4 43849.7
17300 4 44038.4
17350 4 44227.2
17400 4 44416.4
17450 4 44605.9
17500 4 44795.6
17550 4 44985.5
17600 4 45175.8
17650 4 45366.3
17700 4 45557.1
17750 4 45748.2
17800 4 45939.5
17850 4 46131.1
17900 4 46323
17950 4 46515.2
18000 4 46707.5
18050 4 46900.2
18100 4 47093.2
18150 4 47286.4
18200 4 47479.9
18250 4 47673.6
18300 4 47867.6
18350 4 48061.9
18400 4 48256.4
18450 4 48451.2
18500 4 48646.3
18550 4 48841.6
18600 4 49037.2
18650 4 49233.1
18700 4 49429.2
18750 4 49625.6
18800 4 49822.2
18850 4 50019.1
18900 4 50216.3
18950 4 50413.8
19000 4 50611.5
19050 4 50809.2
19100 4 51007.5
19150 4 51206
19200 4 51404.7
19250 4 51603.7
19300 4 51803.2
19350 4 52002.4
19400 4 52202.1
19450 4 52402.1
19500 4 52602.4
19550 4 52803.1
19600 4 53003.8
19650 4 53204.8
19700 4 53406.1
19750 4 53607.8
19800 4 53809.5
19850 4 54011.5
19900 4 54213.8
19950 4 54416.5
20000 4 54619.2
20050 4 54822.2
20100 4 55025.7
20150 4 55229.2
20200 4 55433.2
20250 4 55637.1
20300 4 55841.4
20350 4 56046.1
20400 4 56251.1
20450 4 56456.1
20500 4 56661.3
20550 4 56867
20600 4 57072.8
20650 4 57278.8
20700 4 57485.2
20750 4 57691.7
20800 4 57898.7
20850 4 58105.9
20900 4 58313.2
20950 4 58520.6
21000 4 58728.6
21050 4 58936.6
21100 4 59144.8
21150 4 59353.3
21200 4 59562.3
21250 4 59771.3
21300 4 59980.5
21350 4 60190
21400 4 60400
21450 4 60609.9
21500 4 60820.2
21550 4 61030.9
21600 4 61241.6
21650 4 61452.6
21700 4 61663.8
21750 4 61875.3
21800 4 62087
21850 4 62299
21900 4 62511.5
21950 4 62724
22000 4 62936.4
22050 4 63149.4
22100 4 63362.4
22150 4 63575.9
22200 4 63789.9
22250 4 64003.8
22300 4 64217.8
22350 4 64432.3
22400 4 64647
22450 4 64861.7
22500 4 65077
22550 4 65292.4
22600 4 65507.9
22650 4 65723.6
22700 4 65939.6
22750 4 66156.1
22800 4 66372.6
22850 4 66589.3
22900 4 66806.3
22950 4 67023.7
23000 4 67241
23050 4 67458.9
23100 4 67676.9
23150 4 67895.1
23200 4 68113.3
23250 4 68332.1
23300 4 68551
23350 4 68770
23400 4 68989.5
23450 4 69209.2
23500 4 69428.9
23550 4 69648.9
23600 4 69869.4
23650 4 70089.9
23700 4 70310.6
23750 4 70531.8
23800 4 70753
23850 4 70974.2
23900 4 71196.2
23950 4 71417.9
24000 4 71640.1
24050 4 71862.6
24100 4 72085.3
24150 4 72308.1
24200 4 72531
24250 4 72754.3
24300 4 72978
24350 4 73201.7
24400 4 73425.7
24450 4 73649.9
24500 4 73874.6
24550 4 74099.3
24600 4 74324
24650 4 74549.3
24700 4 74774.5
24750 4 75000.2
24800 4 75225.9
24850 4 75452.1
24900 4 75678.4
24950 4 75904.8
25000 4 76131.5
25050 4 76358.5
25100 4 76585.7
25150 4 76813.2
25200 4 77040.9
25250 4 77268.9
25300 4 77496.6
25350 4 77725.3
25400 4 77953.5
25450 4 78182.5
25500 4 78411.5
25550 4 78640.7
25600 4 78870.2
25650 4 79099.9
25700 4 79329.6
25750 4 79559.8
25800 4 79790
25850 4 80020.5
25900 4 80251.2
25950 4 80482.4
26000 4 80713.4
26050 4 80945.1
26100 4 81176.6
26150 4 81408.5
26200 4 81640.5
26250 4 81873
26300 4 82105.7
26350 4 82338.1
26400 4 82571.4
26450 4 82804.3
26500 4 83038
26550 4 83271.5
26600 4 83505.2
26650 4 83739.4
26700 4 83973.9
26750 4 84208.4
26800 4 84443.1
26850 4 84678
26900 4 84913.2
26950 4 85148.7
27000 4 85384.2
27050 4 85619.9
27100 4 85856.1
27150 4 86092.3
27200 4 86329
27250 4 86565.5
27300 4 86802.4
27350 4 87039.7
27400 4 87276.9
27450 4 87514.6
27500 4 87752.3
27550 4 87990.3
27600 4 88228.2
27650 4 88466.7
27700 4 88705.6
27750 4 88944.4
27800 4 89183.3
27850 4 89422.8
27900 4 89662.2
27950 4 89902.2
28000 4 90141.7
28050 4 90382.1
28100 4 90622.6
28150 4 90863.1
28200 4 91103.8
28250 4 91344.7
28300 4 91585.9
28350 4 91827.4
28400 4 92068.9
28450 4 92310.8
28500 4 92552.8
28550 4 92795.2
28600 4 93037.7
28650 4 93280.4
28700 4 93523.4
28750 4 93766.3
28800 4 94009.8
28850 4 94253.2
28900 4 94497
28950 4 94740.9
29000 4 94985.4
29050 4 95229.6
29100 4 95474.3
29150 4 95719
29200 4 95964
29250 4 96209.2
29300 4 96454.6
29350 4 96700.1
29400 4 96946
29450 4 97192.2
29500 4 97438.2
29550 4 97684.9
29600 4 97931.4
29650 4 98178.3
29700 4 98425.5
29750 4 98672.7
29800 4 98920.2
29850 4 99168.2
29900 4 99415.9
29950 4 99664.1
30000 4 99912.5
50 6 11.7467
100 6 25.3105
150 6 45.0179
200 6 70.5397
250 6 101.362
300 6 136.963
350 6 176.888
400 6 220.735
450 6 268.113
500 6 318.642
550 6 371.982
600 6 427.855
650 6 486.029
700 6 546.309
750 6 608.544
800 6 672.615
850 6 738.432
900 6 805.929
950 6 875.044
1000 6 945.728
1050 6 1017.95
1100 6 1091.67
1150 6 1166.86
1200 6 1243.5
1250 6 1321.56
1300 6 1401.02
1350 6 1481.86
1400 6 1564.05
1450 6 1647.6
1500 6 1732.46
1550 6 1818.64
1600 6 1906.1
1650 6 1994.84
1700 6 2084.83
1750 6 2176.07
1800 6 2268.55
1850 6 2362.26
1900 6 2457.17
1950 6 2553.29
2000 6 2650.6
2050 6 2749.09
2100 6 2848.73
2150 6 2949.51
2200 6 3051.44
2250 6 3154.49
2300 6 3258.65
2350 6 3363.91
2400 6 3470.27
2450 6 3577.7
2500 6 3686.22
2550 6 3795.8
2600 6 3906.45
2650 6 4018.14
2700 6 4130.87
2750 6 4244.64
2800 6 4359.44
2850 6 4475.24
2900 6 4592.06
2950 6 4709.88
3000 6 4828.69
3050 6 4948.5
3100 6 5069.26
3150 6 5191.01
